#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-341F969F3882AE22
#datatype	hitsFull Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1 - >tr|Q9HJ01|Q9HJ01_THEAC VAT-2 protein OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta1175 PE=4 SV=1	superfamily	223666	150	223	0.00843535	37.6497	cl33966	DnaA superfamily	NC	 - 
Q#1 - >tr|Q9HJ01|Q9HJ01_THEAC VAT-2 protein OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta1175 PE=4 SV=1	non-specific	279280	150	184	0.00869596	35.2894	pfam00910	RNA_helicase	C	cl21455
Q#1 - >tr|Q9HJ01|Q9HJ01_THEAC VAT-2 protein OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta1175 PE=4 SV=1	non-specific	336783	150	215	0.00926312	36.405	pfam07724	AAA_2	C	cl38243
Q#1 - >tr|Q9HJ01|Q9HJ01_THEAC VAT-2 protein OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=Ta1175 PE=4 SV=1	superfamily	336783	150	215	0.00926312	36.405	cl38243	AAA_2 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	specific	223540	24	351	4.75693e-95	291.727	COG0464	SpoVK	N	cl33891
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	223540	24	351	4.75693e-95	291.727	cl33891	SpoVK superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	273521	66	359	6.34217e-69	229.408	TIGR01243	CDC48	N	cl36852
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	273521	66	359	6.34217e-69	229.408	cl36852	CDC48 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	224143	89	346	2.2496e-59	196.717	COG1222	RPT1	N	cl34191
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	224143	89	346	2.2496e-59	196.717	cl34191	RPT1 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	273521	90	349	1.93108e-58	201.289	TIGR01243	CDC48	NC	cl36852
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	179699	94	347	1.98618e-54	183.495	PRK03992	PRK03992	N	cl32052
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	179699	94	347	1.98618e-54	183.495	cl32052	PRK03992 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	130309	90	346	1.57067e-53	180.38	TIGR01242	26Sp45	N	cl31081
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	130309	90	346	1.57067e-53	180.38	cl31081	26Sp45 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	specific	333757	138	269	1.40723e-47	157.363	pfam00004	AAA	 - 	cl29659
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	356535	138	269	1.40723e-47	157.363	cl29659	AAA superfamily	 - 	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	240423	94	317	2.94482e-47	164.936	PTZ00454	PTZ00454	N	cl36567
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	240423	94	317	2.94482e-47	164.936	cl36567	PTZ00454 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	185575	96	317	5.81358e-46	162.248	PTZ00361	PTZ00361	N	cl33178
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	185575	96	317	5.81358e-46	162.248	cl33178	PTZ00361 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	273520	96	317	8.12109e-43	155.136	TIGR01241	FtsH_fam	C	cl36851
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	273520	96	317	8.12109e-43	155.136	cl36851	FtsH_fam superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	200312	94	280	1.23966e-40	149.474	TIGR03689	pup_AAA	NC	cl33261
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	200312	94	280	1.23966e-40	149.474	cl33261	pup_AAA superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	223540	119	353	2.63571e-40	148.433	COG0464	SpoVK	C	cl33891
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	214386	98	310	2.06375e-35	136.333	CHL00176	ftsH	NC	cl33336
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	214386	98	310	2.06375e-35	136.333	cl33336	ftsH superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	182683	97	317	2.85584e-34	133.236	PRK10733	hflB	NC	cl32564
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	182683	97	317	2.85584e-34	133.236	cl32564	hflB superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	224144	90	349	5.0807e-33	126.08	COG1223	COG1223	N	cl34192
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	224144	90	349	5.0807e-33	126.08	cl34192	COG1223 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	223541	93	346	6.20214e-33	128.976	COG0465	HflB	NC	cl33892
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	223541	93	346	6.20214e-33	128.976	cl33892	HflB superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	177094	96	348	5.07956e-27	111.265	CHL00195	ycf46	N	cl31783
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	177094	96	348	5.07956e-27	111.265	cl31783	ycf46 superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	specific	99707	136	270	1.80604e-22	91.8239	cd00009	AAA	 - 	cl21455
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	354812	136	270	1.80604e-22	91.8239	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	specific	214640	136	272	6.62498e-16	73.9469	smart00382	AAA	 - 	cl30760
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	357636	136	272	6.62498e-16	73.9469	cl30760	AAA superfamily	 - 	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	188437	138	318	4.11129e-11	64.0955	TIGR03922	T7SS_EccA	N	cl33216
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	188437	138	318	4.11129e-11	64.0955	cl33216	T7SS_EccA superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	223786	139	301	1.61374e-09	58.2158	COG0714	MoxR	C	cl34016
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	223786	139	301	1.61374e-09	58.2158	cl34016	MoxR superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	237355	138	203	9.26203e-07	50.0832	PRK13342	PRK13342	C	cl36234
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	237355	138	203	9.26203e-07	50.0832	cl36234	PRK13342 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	225165	138	346	1.7162e-06	49.155	COG2256	RarA	C	cl34445
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	225165	138	346	1.7162e-06	49.155	cl34445	RarA superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	336785	137	262	3.89603e-06	45.7343	pfam07728	AAA_5	 - 	cl38244
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	336785	137	262	3.89603e-06	45.7343	cl38244	AAA_5 superfamily	 - 	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	224401	49	203	1.39062e-05	45.859	COG1484	DnaC	C	cl30760
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	237354	136	286	2.89324e-05	45.8162	PRK13341	PRK13341	C	cl36233
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	237354	136	286	2.89324e-05	45.8162	cl36233	PRK13341 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	236153	119	166	5.63745e-05	43.8561	PRK08116	PRK08116	NC	cl30760
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	338625	136	243	6.65607e-05	42.9036	pfam13191	AAA_16	 - 	cl38393
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	338625	136	243	6.65607e-05	42.9036	cl38393	AAA_16 superfamily	 - 	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	236353	71	161	8.18513e-05	43.7027	PRK08939	PRK08939	NC	cl35750
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	236353	71	161	8.18513e-05	43.7027	cl35750	PRK08939 superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	234619	138	203	0.000384488	41.6549	PRK00080	ruvB	C	cl35059
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	234619	138	203	0.000384488	41.6549	cl35059	ruvB superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	225164	138	208	0.000483605	41.3885	COG2255	RuvB	C	cl34444
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	225164	138	208	0.000483605	41.3885	cl34444	RuvB superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	129721	138	208	0.000525303	41.1314	TIGR00635	ruvB	C	cl31021
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	129721	138	208	0.000525303	41.1314	cl31021	ruvB superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	235250	139	169	0.000570049	41.4449	PRK04195	PRK04195	C	cl35251
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	235250	139	169	0.000570049	41.4449	cl35251	PRK04195 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	223666	139	345	0.00062509	41.1165	COG0593	DnaA	N	cl33966
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	223666	139	345	0.00062509	41.1165	cl33966	DnaA superfamily	N	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	274241	139	299	0.000633674	41.549	TIGR02639	ClpA	NC	cl37148
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	274241	139	299	0.000633674	41.549	cl37148	ClpA superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	223616	139	218	0.000816943	41.111	COG0542	ClpA	NC	cl33938
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	223616	139	218	0.000816943	41.111	cl33938	ClpA superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	183099	138	299	0.000988257	40.6019	PRK11361	PRK11361	NC	cl32678
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	183099	138	299	0.000988257	40.6019	cl32678	PRK11361 superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	224142	138	270	0.000992831	40.4446	COG1221	PspF	NC	cl34190
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	224142	138	270	0.000992831	40.4446	cl34190	PspF superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	237090	138	174	0.0010801	40.3575	PRK12402	PRK12402	C	cl36124
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	237090	138	174	0.0010801	40.3575	cl36124	PRK12402 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	336783	139	247	0.00113577	39.1014	pfam07724	AAA_2	C	cl38243
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	336783	139	247	0.00113577	39.1014	cl38243	AAA_2 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	285027	138	249	0.00140943	38.303	pfam07726	AAA_3	 - 	cl37565
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	285027	138	249	0.00140943	38.303	cl37565	AAA_3 superfamily	 - 	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	310239	138	163	0.00161586	39.3933	pfam05496	RuvB_N	NC	cl37732
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	310239	138	163	0.00161586	39.3933	cl37732	RuvB_N superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	222866	138	169	0.00296588	38.8174	PHA02544	44	C	cl33683
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	222866	138	169	0.00296588	38.8174	cl33683	44 superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	350796	138	156	0.00319486	38.3692	cd18038	DEXXQc_Helz-like	C	cl28899
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	355775	138	156	0.00319486	38.3692	cl28899	DEAD-like_helicase_N superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	273047	92	226	0.00498323	38.595	TIGR00382	clpX	C	cl36630
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	273047	92	226	0.00498323	38.595	cl36630	clpX superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	274344	3	171	0.00509869	38.6391	TIGR02903	spore_lon_C	C	cl37184
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	274344	3	171	0.00509869	38.6391	cl37184	spore_lon_C superfamily	C	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	236828	139	279	0.00564363	38.6644	PRK11034	clpA	NC	cl35982
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	236828	139	279	0.00564363	38.6644	cl35982	clpA superfamily	NC	 - 
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	non-specific	224047	131	241	0.00640995	37.6207	COG1122	EcfA2	C	cl34121
Q#2 - >tr|S0ATL8|S0ATL8_FERAC AAA domain-containing protein OS=Ferroplasma acidarmanus fer1 OX=333146 GN=FACI_IFERC00001G1505 PE=3 SV=1	superfamily	224047	131	241	0.00640995	37.6207	cl34121	EcfA2 superfamily	C	 - 
Q#3 - >tr|O59026|O59026_PYRHO AAA domain-containing protein OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=PH1278 PE=4 SV=1	specific	223540	1	359	3.76833e-79	250.511	COG0464	SpoVK	N	cl33891
Q#3 - >tr|O59026|O59026_PYRHO AAA domain-containing protein OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=PH1278 PE=4 SV=1	superfamily	223540	1	359	3.76833e-79	250.511	cl33891	SpoVK superfamily	N	 - 
Q#3 - >tr|O59026|O59026_PYRHO AAA domain-containing protein OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=PH1278 PE=4 SV=1	non-specific	224143	84	342	1.1044e-57	192.48	COG1222	RPT1	N	cl34191
Q#3 - >tr|O59026|O59026_PYRHO AAA domain-containing protein OS=Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3) OX=70601 GN=PH1278 PE=4 SV=1	superfamily	224143	84	342	1.1044e-57	192.48	cl34191	RPT1 superfamily	N	 - 
