#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-FEDA17D8FC49BE1
#datatype	hitsStandard Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	specific	333757	173	308	1.25997e-40	140.415	pfam00004	AAA	 - 	cl29659
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	356535	173	308	1.25997e-40	140.415	cl29659	AAA superfamily	 - 	 - 
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	specific	99707	142	308	1.37648e-17	79.1123	cd00009	AAA	 - 	cl21455
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	354812	142	308	1.37648e-17	79.1123	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	specific	214640	170	310	1.77325e-12	64.3169	smart00382	AAA	 - 	cl30760
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	357636	170	310	1.77325e-12	64.3169	cl30760	AAA superfamily	 - 	 - 
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	non-specific	239145	8	73	9.82787e-12	60.235	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	superfamily	351009	8	73	9.82787e-12	60.235	cl00299	MIT superfamily	 - 	 - 
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	non-specific	197854	11	76	6.06601e-06	43.8362	smart00745	MIT	 - 	cl00299
Q#29 - >tr|K0IM19|K0IM19_NITGG AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 OS=Nitrososphaera gargensis (strain Ga9.2) OX=1237085 GN=Ngar_c05660 PE=4 SV=1	non-specific	335666	12	72	0.00291208	35.9583	pfam04212	MIT	 - 	cl00299
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	specific	223540	132	400	1.37176e-71	232.792	COG0464	SpoVK	N	cl33891
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	223540	132	400	1.37176e-71	232.792	cl33891	SpoVK superfamily	N	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	non-specific	273521	127	411	6.0692e-57	198.978	TIGR01243	CDC48	N	cl36852
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	273521	127	411	6.0692e-57	198.978	cl36852	CDC48 superfamily	N	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	non-specific	179699	116	350	6.91926e-48	167.702	PRK03992	PRK03992	N	cl32052
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	179699	116	350	6.91926e-48	167.702	cl32052	PRK03992 superfamily	N	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	specific	333757	171	306	9.59684e-41	140.8	pfam00004	AAA	 - 	cl29659
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	356535	171	306	9.59684e-41	140.8	cl29659	AAA superfamily	 - 	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	specific	99707	140	306	1.81037e-17	78.7271	cd00009	AAA	 - 	cl21455
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	354812	140	306	1.81037e-17	78.7271	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	specific	214640	168	308	7.50615e-13	65.4725	smart00382	AAA	 - 	cl30760
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	357636	168	308	7.50615e-13	65.4725	cl30760	AAA superfamily	 - 	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	non-specific	239145	8	73	9.21497e-12	60.235	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	superfamily	351009	8	73	9.21497e-12	60.235	cl00299	MIT superfamily	 - 	 - 
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	non-specific	197854	11	76	5.10875e-06	43.8362	smart00745	MIT	 - 	cl00299
Q#30 - >tr|A0A060HUR8|A0A060HUR8_9ARCH AAA-type ATPase domain-containing putative archaeal cell division protein Vps4 (CdvC) OS=Nitrososphaera viennensis EN76 OX=926571 GN=cdvC PE=4 SV=1	non-specific	335666	12	72	0.00257441	35.9583	pfam04212	MIT	 - 	cl00299
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	specific	223540	93	359	9.98673e-84	262.837	COG0464	SpoVK	N	cl33891
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	223540	93	359	9.98673e-84	262.837	cl33891	SpoVK superfamily	N	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	non-specific	179699	85	366	6.27787e-71	226.637	PRK03992	PRK03992	N	cl32052
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	179699	85	366	6.27787e-71	226.637	cl32052	PRK03992 superfamily	N	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	non-specific	273521	96	376	3.37186e-69	230.564	TIGR01243	CDC48	N	cl36852
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	273521	96	376	3.37186e-69	230.564	cl36852	CDC48 superfamily	N	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	specific	333757	140	274	6.67941e-47	155.823	pfam00004	AAA	 - 	cl29659
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	356535	140	274	6.67941e-47	155.823	cl29659	AAA superfamily	 - 	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	specific	99707	137	274	9.2902e-25	98.3723	cd00009	AAA	 - 	cl21455
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	354812	137	274	9.2902e-25	98.3723	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	non-specific	239145	5	79	3.26812e-22	89.125	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	351009	5	79	3.26812e-22	89.125	cl00299	MIT superfamily	 - 	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	specific	214640	137	276	8.12964e-16	73.5617	smart00382	AAA	 - 	cl30760
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	superfamily	357636	137	276	8.12964e-16	73.5617	cl30760	AAA superfamily	 - 	 - 
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	non-specific	197854	8	73	1.22134e-10	56.933	smart00745	MIT	 - 	cl00299
Q#31 - >tr|I0A071|I0A071_FERFK Cell division protein CdvC OS=Fervidicoccus fontis (strain DSM 19380 / JCM 18336 / VKM B-2539 / Kam940) OX=1163730 GN=FFONT_0388 PE=3 SV=1	specific	335666	8	72	2.96827e-06	44.0474	pfam04212	MIT	 - 	cl00299
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	specific	223540	32	398	9.46566e-90	279.401	COG0464	SpoVK	N	cl33891
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	223540	32	398	9.46566e-90	279.401	cl33891	SpoVK superfamily	N	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	non-specific	273521	118	403	1.50972e-77	254.061	TIGR01243	CDC48	N	cl36852
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	273521	118	403	1.50972e-77	254.061	cl36852	CDC48 superfamily	N	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	non-specific	179699	32	382	2.74003e-74	236.267	PRK03992	PRK03992	 - 	cl32052
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	179699	32	382	2.74003e-74	236.267	cl32052	PRK03992 superfamily	 - 	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	specific	333757	164	295	1.97473e-50	165.838	pfam00004	AAA	 - 	cl29659
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	356535	164	295	1.97473e-50	165.838	cl29659	AAA superfamily	 - 	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	specific	99707	131	295	6.17764e-23	93.7499	cd00009	AAA	 - 	cl21455
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	354812	131	295	6.17764e-23	93.7499	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	specific	214640	160	297	1.19896e-14	70.4801	smart00382	AAA	 - 	cl30760
Q#32 - >tr|A0A532TGJ5|A0A532TGJ5_9ARCH Cell division protein OS=Candidatus Lokiarchaeota archaeon Loki_b32 OX=2012491 GN=CEE43_08885 PE=4 SV=1	superfamily	357636	160	297	1.19896e-14	70.4801	cl30760	AAA superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	273521	5	717	0	940.487	TIGR01243	CDC48	 - 	cl36852
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	273521	5	717	0	940.487	cl36852	CDC48 superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	223540	197	699	0	592.568	COG0464	SpoVK	 - 	cl33891
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	223540	197	699	0	592.568	cl33891	SpoVK superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	non-specific	179699	444	695	1.61368e-112	345.279	PRK03992	PRK03992	N	cl32052
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	179699	444	695	1.61368e-112	345.279	cl32052	PRK03992 superfamily	N	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	333757	217	347	9.61316e-54	180.861	pfam00004	AAA	 - 	cl29659
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	356535	217	347	9.61316e-54	180.861	cl29659	AAA superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	99707	183	346	5.6759e-29	112.625	cd00009	AAA	 - 	cl21455
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	354812	183	346	5.6759e-29	112.625	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	specific	215012	8	89	3.77596e-23	93.4428	smart01073	CDC48_N	 - 	cl21693
Q#33 - >tr|A0A5C9E2H7|A0A5C9E2H7_THOAR VCP-like ATPase OS=Thorarchaeota archaeon (strain OWC) OX=2053491 GN=vat PE=4 SV=1	superfamily	354909	8	89	3.77596e-23	93.4428	cl21693	CDC48_N superfamily	 - 	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	specific	223540	103	388	4.47378e-84	264.763	COG0464	SpoVK	N	cl33891
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	223540	103	388	4.47378e-84	264.763	cl33891	SpoVK superfamily	N	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	non-specific	179699	85	387	2.12337e-75	239.349	PRK03992	PRK03992	N	cl32052
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	179699	85	387	2.12337e-75	239.349	cl32052	PRK03992 superfamily	N	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	non-specific	273521	95	403	6.91392e-67	225.556	TIGR01243	CDC48	N	cl36852
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	273521	95	403	6.91392e-67	225.556	cl36852	CDC48 superfamily	N	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	specific	333757	171	301	2.47887e-48	160.445	pfam00004	AAA	 - 	cl29659
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	356535	171	301	2.47887e-48	160.445	cl29659	AAA superfamily	 - 	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	specific	99707	165	301	8.70838e-23	93.3647	cd00009	AAA	 - 	cl21455
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	354812	165	301	8.70838e-23	93.3647	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	specific	214640	167	302	6.47757e-15	71.2505	smart00382	AAA	 - 	cl30760
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	357636	167	302	6.47757e-15	71.2505	cl30760	AAA superfamily	 - 	 - 
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	non-specific	239121	10	74	1.50669e-05	42.6813	cd02656	MIT	 - 	cl00299
Q#34 - >tr|A0A1Q9P861|A0A1Q9P861_9ARCH VCP-like ATPase OS=Candidatus Thorarchaeota archaeon AB_25 OX=1837170 GN=vat_2 PE=3 SV=1	superfamily	351009	10	74	1.50669e-05	42.6813	cl00299	MIT superfamily	 - 	 - 
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	specific	223540	8	379	6.93731e-91	281.712	COG0464	SpoVK	N	cl33891
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	superfamily	223540	8	379	6.93731e-91	281.712	cl33891	SpoVK superfamily	N	 - 
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	non-specific	273521	38	382	4.97902e-80	259.839	TIGR01243	CDC48	N	cl36852
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	superfamily	273521	38	382	4.97902e-80	259.839	cl36852	CDC48 superfamily	N	 - 
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	non-specific	179699	104	333	1.27202e-73	233.956	PRK03992	PRK03992	N	cl32052
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	superfamily	179699	104	333	1.27202e-73	233.956	cl32052	PRK03992 superfamily	N	 - 
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	specific	333757	149	279	8.1781e-56	179.32	pfam00004	AAA	 - 	cl29659
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	superfamily	356535	149	279	8.1781e-56	179.32	cl29659	AAA superfamily	 - 	 - 
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	specific	99707	116	279	4.36846e-26	102.224	cd00009	AAA	 - 	cl21455
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	superfamily	354812	116	279	4.36846e-26	102.224	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	specific	214640	145	281	1.65648e-17	78.5693	smart00382	AAA	 - 	cl30760
Q#35 - >tr|A0A1Q9N7Y7|A0A1Q9N7Y7_9ARCH VCP-like ATPase OS=Candidatus Odinarchaeota archaeon LCB_4 OX=1841599 GN=vat_5 PE=3 SV=1	superfamily	357636	145	281	1.65648e-17	78.5693	cl30760	AAA superfamily	 - 	 - 
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	specific	223540	53	370	1.86406e-83	262.452	COG0464	SpoVK	N	cl33891
Q#36 - >tr|A0A1Q9PC87|A0A1Q9PC87_9ARCH VCP-like ATPase OS=Candidatus Heimdallarchaeota archaeon AB_125 OX=1841596 GN=vat_2 PE=3 SV=1	superfamily	223540	53	370	1.86406e-83	262.452	cl33891	SpoVK superfamily	N	 - 
